,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,last_trip_date,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,retention,rating_by_driver?,rating_of_driver?,King's Landing,Winterfell,Android,iPhone
30051,6.19,4.8,4.0,1.25,2014-06-30,2014-01-24,20.0,2,True,60.0,True,False,False,0,0,1,0
30052,5.81,5.0,4.601696940726505,1.0,2014-04-19,2014-01-11,0.0,0,False,0.0,False,False,True,0,0,0,1
30053,7.55,5.0,5.0,1.0,2014-01-19,2014-01-15,0.0,1,False,0.0,False,False,False,0,0,1,0
30054,3.23,4.5,5.0,1.0,2014-03-19,2014-01-29,0.0,1,False,100.0,False,False,False,0,1,1,0
30055,3.3,4.7,5.0,1.01,2014-06-30,2014-01-11,2.5,3,False,90.0,True,False,False,0,0,0,1
30056,10.59,5.0,4.601696940726505,1.0,2014-05-12,2014-01-10,0.0,1,False,50.0,False,False,True,0,1,1,0
30057,1.66,5.0,5.0,1.0,2014-02-19,2014-01-17,0.0,0,True,100.0,False,False,False,1,0,1,0
30058,7.82,5.0,3.0,1.0,2014-06-26,2014-01-18,0.0,2,False,100.0,True,False,False,0,1,0,1
30059,2.67,4.9,4.9,1.16,2014-06-28,2014-01-05,23.3,6,False,95.3,True,False,False,1,0,0,1
30060,6.0,5.0,4.601696940726505,1.0,2014-06-28,2014-01-28,0.0,0,False,0.0,True,False,True,0,1,1,0
30061,25.94,4.0,5.0,1.0,2014-02-06,2014-01-24,0.0,1,True,100.0,False,False,False,0,0,0,1
30062,18.14,5.0,5.0,1.0,2014-03-25,2014-01-12,0.0,1,True,100.0,False,False,False,0,1,0,1
30063,2.18,5.0,4.7,1.0,2014-07-01,2014-01-17,0.0,3,False,40.0,True,False,False,0,1,0,1
30064,8.51,5.0,4.601696940726505,1.0,2014-01-01,2014-01-01,0.0,1,False,100.0,False,False,True,1,0,1,0
30065,41.57,5.0,5.0,1.0,2014-01-02,2014-01-01,0.0,1,False,100.0,False,False,False,0,1,0,1
30066,3.91,4.4,5.0,1.0,2014-06-22,2014-01-11,0.0,4,False,10.0,True,False,False,0,1,1,0
30067,3.42,5.0,4.0,1.0,2014-01-09,2014-01-08,0.0,1,False,100.0,False,False,False,0,0,1,0
30068,5.49,5.0,5.0,1.0,2014-01-26,2014-01-24,0.0,2,False,0.0,False,False,False,0,1,1,0
30069,4.67,5.0,5.0,1.0,2014-01-08,2014-01-07,0.0,1,False,100.0,False,False,False,1,0,1,0
30070,0.66,5.0,5.0,1.0,2014-01-30,2014-01-29,0.0,2,False,100.0,False,False,False,0,1,0,1
30071,1.05,5.0,5.0,1.0,2014-01-13,2014-01-09,0.0,2,False,0.0,False,False,False,0,0,0,1
30072,4.88,4.9,4.9,1.07,2014-06-29,2014-01-30,8.1,7,False,91.9,True,False,False,1,0,0,1
30073,4.69,5.0,5.0,1.0,2014-01-30,2014-01-27,0.0,3,True,100.0,False,False,False,0,0,0,1
30074,4.68,4.7,4.0,1.0,2014-06-27,2014-01-19,0.0,1,False,75.0,True,False,False,0,1,0,1
30075,2.9,4.8,4.4,1.0,2014-06-28,2014-01-28,0.0,5,True,75.0,True,False,False,0,1,0,1
30076,1.57,4.4,4.3,1.0,2014-06-03,2014-01-06,0.0,7,False,75.0,True,False,False,0,1,0,1
30077,8.67,5.0,4.601696940726505,1.0,2014-06-20,2014-01-01,0.0,1,True,100.0,True,False,True,1,0,0,1
30078,4.53,3.7,5.0,1.0,2014-05-31,2014-01-25,0.0,1,True,50.0,False,False,False,0,1,1,0
30079,3.51,4.3,4.1,1.04,2014-06-25,2014-01-19,8.3,1,False,45.8,True,False,False,0,1,0,1
30080,1.12,5.0,4.601696940726505,1.0,2014-03-28,2014-01-31,0.0,0,True,100.0,False,False,True,1,0,0,1
30081,1.48,4.7,4.9,1.0,2014-06-23,2014-01-10,0.0,3,False,64.7,True,False,False,0,0,1,0
30082,35.57,5.0,5.0,1.0,2014-01-26,2014-01-26,0.0,1,False,0.0,False,False,False,0,0,1,0
30083,8.14,4.7,4.6,1.05,2014-07-01,2014-01-06,7.1,2,False,57.1,True,False,False,0,1,1,0
30084,5.59,4.0,2.5,1.0,2014-03-08,2014-01-01,0.0,0,False,50.0,False,False,False,0,1,1,0
30085,5.09,4.5,3.7,1.12,2014-05-31,2014-01-26,13.3,3,False,86.7,False,False,False,0,0,0,1
30086,2.6,5.0,5.0,1.0,2014-03-27,2014-01-06,0.0,0,False,100.0,False,False,False,0,1,1,0
30087,1.96,5.0,5.0,1.0,2014-01-18,2014-01-12,0.0,2,False,100.0,False,False,False,1,0,1,0
30088,2.44,5.0,5.0,1.0,2014-01-22,2014-01-20,0.0,1,False,100.0,False,False,False,0,1,1,0
30089,3.1,5.0,5.0,1.0,2014-02-16,2014-01-31,0.0,1,False,0.0,False,False,False,1,0,1,0
30090,5.09,5.0,5.0,1.0,2014-06-15,2014-01-11,0.0,0,True,60.0,True,False,False,0,1,1,0
30091,4.67,5.0,4.601696940726505,1.0,2014-03-01,2014-01-19,0.0,0,False,100.0,False,False,True,0,0,1,0
30092,2.35,4.6,3.9,1.03,2014-06-30,2014-01-06,2.6,1,False,69.2,True,False,False,0,1,0,1
30093,4.75,5.0,5.0,1.0,2014-06-10,2014-01-23,0.0,2,True,60.0,True,False,False,1,0,0,1
30094,1.21,5.0,5.0,1.25,2014-01-12,2014-01-11,50.0,2,False,0.0,False,False,False,0,0,0,1
30095,0.87,3.0,5.0,2.75,2014-03-02,2014-01-12,100.0,0,True,0.0,False,False,False,0,1,0,1
30096,1.47,5.0,5.0,1.0,2014-06-06,2014-01-31,0.0,0,False,100.0,True,False,False,1,0,0,1
30097,2.8,4.9,4.9,1.13,2014-05-31,2014-01-19,16.7,4,True,50.0,False,False,False,0,1,0,1
30098,3.93,5.0,5.0,1.0,2014-06-11,2014-01-08,0.0,0,True,100.0,True,False,False,0,0,0,1
30099,3.69,5.0,5.0,1.0,2014-04-19,2014-01-29,0.0,0,True,75.0,False,False,False,0,1,0,1
30100,4.04,4.6,4.7,1.11,2014-05-29,2014-01-19,11.1,3,False,55.6,False,False,False,0,0,0,1
30101,5.1,4.8,5.0,1.0,2014-06-28,2014-01-13,0.0,5,False,78.3,True,False,False,1,0,1,0
30102,2.64,5.0,5.0,1.33,2014-02-10,2014-01-13,33.3,3,False,33.3,False,False,False,0,1,0,1
30103,9.86,5.0,5.0,1.0,2014-02-23,2014-01-22,0.0,4,True,20.0,False,False,False,1,0,0,1
30104,6.35,5.0,5.0,1.0,2014-06-29,2014-01-11,0.0,0,False,33.3,True,False,False,0,0,0,1
30105,2.34,4.8,4.3,1.18,2014-06-30,2014-01-01,28.1,1,False,31.3,True,False,False,1,0,0,1
30106,3.99,4.7,5.0,1.0,2014-04-26,2014-01-24,0.0,1,True,54.5,False,False,False,0,0,0,1
30107,2.75,5.0,5.0,1.25,2014-02-02,2014-01-26,100.0,1,False,0.0,False,False,False,1,0,0,1
30108,14.98,5.0,5.0,1.0,2014-02-16,2014-01-08,0.0,0,False,0.0,False,False,False,0,0,0,1
30109,1.55,5.0,5.0,1.0,2014-02-08,2014-01-26,0.0,3,False,33.3,False,False,False,0,0,0,1
30110,7.45,4.9,4.3,1.0,2014-06-19,2014-01-19,0.0,1,False,50.0,True,False,False,1,0,0,1
30111,3.14,5.0,4.601696940726505,1.0,2014-05-17,2014-01-18,0.0,1,False,50.0,False,False,True,0,1,1,0
30112,1.93,5.0,5.0,1.04,2014-06-22,2014-01-10,16.7,0,False,50.0,True,False,False,1,0,0,1
30113,10.13,5.0,4.601696940726505,1.0,2014-06-21,2014-01-04,0.0,0,True,0.0,True,False,True,0,0,0,1
30114,2.67,4.9,4.9,1.08,2014-06-28,2014-01-13,5.3,3,False,68.4,True,False,False,0,1,0,1
30115,13.62,5.0,4.0,1.0,2014-05-14,2014-01-02,0.0,0,True,100.0,False,False,False,0,0,1,0
30116,1.91,5.0,5.0,1.0,2014-03-30,2014-01-29,0.0,0,False,0.0,False,False,False,0,0,1,0
30117,8.63,5.0,4.0,1.0,2014-05-26,2014-01-02,0.0,1,False,66.7,False,False,False,0,1,0,1
30118,2.83,4.8,4.9,1.0,2014-05-20,2014-01-12,0.0,3,True,63.6,False,False,False,1,0,0,1
30119,2.24,4.9,4.9,1.02,2014-06-26,2014-01-02,4.2,6,True,70.8,True,False,False,0,1,0,1
30120,1.84,5.0,4.0,1.0,2014-01-23,2014-01-17,0.0,3,False,100.0,False,False,False,0,1,0,1
30121,4.74,4.6,4.8,1.2,2014-04-27,2014-01-09,20.0,0,False,20.0,False,False,False,0,1,0,1
30122,4.9,4.5,3.5,1.56,2014-06-29,2014-01-01,25.0,4,True,50.0,True,False,False,0,1,1,0
30123,5.28,4.9,5.0,1.06,2014-06-27,2014-01-04,11.1,0,True,66.7,True,False,False,0,0,0,1
30124,2.23,5.0,4.601696940726505,1.0,2014-01-25,2014-01-24,0.0,1,True,100.0,False,False,True,0,1,1,0
30125,4.79,5.0,5.0,1.0,2014-01-24,2014-01-24,0.0,1,False,100.0,False,False,False,0,1,0,1
30126,5.3,5.0,4.601696940726505,1.0,2014-03-25,2014-01-21,0.0,0,False,100.0,False,False,True,0,0,1,0
30127,12.72,5.0,5.0,1.0,2014-06-13,2014-01-29,0.0,0,True,80.0,True,False,False,0,1,0,1
30128,2.02,4.8,5.0,1.12,2014-06-30,2014-01-02,14.4,125,True,72.0,True,False,False,1,0,0,1
30129,1.25,5.0,4.4,1.0,2014-06-13,2014-01-31,0.0,6,True,14.3,True,False,False,0,0,0,1
30130,2.75,5.0,4.3,1.0,2014-04-13,2014-01-30,0.0,0,True,0.0,False,False,False,0,0,0,1
30131,3.93,4.7,5.0,1.03,2014-06-30,2014-01-16,5.9,0,False,70.6,True,False,False,1,0,1,0
30132,5.59,4.8,5.0,1.0,2014-06-07,2014-01-17,0.0,0,False,100.0,True,False,False,0,0,0,1
30133,3.78,5.0,5.0,1.0,2014-05-19,2014-01-25,0.0,1,True,33.3,False,False,False,0,0,0,1
30134,14.97,5.0,4.601696940726505,1.0,2014-06-06,2014-01-09,0.0,0,False,100.0,True,False,True,1,0,0,1
30135,32.52,5.0,4.601696940726505,1.0,2014-02-13,2014-01-24,0.0,1,False,100.0,False,False,True,0,1,0,1
30136,5.32,4.7,5.0,1.0,2014-01-23,2014-01-21,0.0,3,True,100.0,False,False,False,0,1,0,1
30137,2.12,5.0,5.0,1.13,2014-05-09,2014-01-18,50.0,0,False,100.0,False,False,False,1,0,0,1
30138,4.74,5.0,4.7,1.15,2014-05-25,2014-01-18,16.0,6,False,88.0,False,False,False,0,0,0,1
30139,7.28,5.0,3.8,1.0,2014-04-06,2014-01-12,0.0,0,True,20.0,False,False,False,0,1,0,1
30140,17.14,5.0,4.601696940726505,1.0,2014-03-30,2014-01-20,0.0,1,True,50.0,False,False,True,0,1,0,1
30141,9.67,5.0,5.0,1.0,2014-06-03,2014-01-11,0.0,3,False,50.0,True,False,False,1,0,1,0
30142,3.74,4.7,5.0,1.0,2014-06-12,2014-01-22,0.0,2,True,61.1,True,False,False,0,1,0,1
30143,1.52,5.0,4.601696940726505,1.0,2014-05-17,2014-01-04,0.0,0,True,0.0,False,False,True,0,0,0,1
30144,1.27,5.0,5.0,1.0,2014-03-27,2014-01-29,0.0,0,False,100.0,False,False,False,1,0,0,1
30145,6.01,5.0,5.0,1.0,2014-04-08,2014-01-05,0.0,0,False,50.0,False,False,False,0,0,0,1
30146,7.95,5.0,4.5,1.0,2014-01-18,2014-01-16,0.0,2,False,50.0,False,False,False,0,0,0,1
30147,4.14,5.0,4.601696940726505,1.0,2014-01-21,2014-01-19,0.0,1,True,100.0,False,False,True,0,0,1,0
30148,4.19,4.9,5.0,1.0,2014-06-02,2014-01-14,0.0,2,False,90.9,True,False,False,1,0,0,1
30149,3.96,4.8,4.0,1.0,2014-06-24,2014-01-13,0.0,4,True,70.0,True,False,False,0,1,0,1
30150,35.32,5.0,4.601696940726505,1.0,2014-06-14,2014-01-18,0.0,0,True,100.0,True,False,True,0,1,0,1
30151,1.29,5.0,4.601696940726505,1.38,2014-04-18,2014-01-18,50.0,1,False,50.0,False,False,True,1,0,1,0
30152,3.55,4.6,4.9,1.0,2014-06-08,2014-01-18,0.0,0,False,20.0,True,False,False,0,1,1,0
30153,2.84,4.6,4.2,1.32,2014-04-16,2014-01-13,35.7,5,False,71.4,False,False,False,0,0,0,1
30154,2.89,5.0,4.0,1.0,2014-01-26,2014-01-25,0.0,1,False,0.0,False,False,False,0,0,1,0
30155,5.09,5.0,4.601696940726505,1.0,2014-06-14,2014-01-04,0.0,1,True,0.0,True,False,True,0,1,0,1
30156,2.08,4.8,4.7,1.01,2014-06-22,2014-01-10,5.9,6,True,41.2,True,False,False,1,0,1,0
30157,5.0,4.5,4.601696940726505,1.0,2014-06-08,2014-01-14,0.0,2,True,50.0,True,False,True,0,0,0,1
30158,7.2,5.0,3.0,1.0,2014-03-16,2014-01-18,0.0,2,True,0.0,False,False,False,0,0,1,0
30159,16.88,3.0,5.0,1.0,2014-05-14,2014-01-14,0.0,0,False,100.0,False,False,False,0,1,0,1
30160,2.95,5.0,5.0,1.0,2014-04-19,2014-01-15,0.0,0,False,100.0,False,False,False,0,1,0,1
30161,5.15,5.0,5.0,1.0,2014-04-26,2014-01-24,0.0,0,False,100.0,False,False,False,0,0,0,1
30162,14.45,5.0,4.7,1.0,2014-06-23,2014-01-01,0.0,2,False,100.0,True,False,False,1,0,0,1
30163,15.43,4.5,5.0,1.0,2014-06-27,2014-01-25,0.0,0,True,100.0,True,False,False,1,0,0,1
30164,15.27,5.0,5.0,1.0,2014-01-20,2014-01-19,0.0,2,False,50.0,False,False,False,0,0,1,0
30165,5.37,4.7,5.0,1.16,2014-06-28,2014-01-29,11.4,8,False,50.0,True,False,False,0,0,0,1
30166,2.7,5.0,5.0,1.0,2014-01-03,2014-01-02,0.0,2,True,100.0,False,False,False,1,0,0,1
30167,2.75,4.8,4.6,1.01,2014-03-30,2014-01-03,5.9,0,False,64.7,False,False,False,0,1,1,0
30168,1.37,5.0,5.0,1.0,2014-03-07,2014-01-31,0.0,1,False,50.0,False,False,False,0,1,0,1
30169,3.08,4.3,4.8,1.0,2014-04-20,2014-01-29,0.0,0,False,50.0,False,False,False,0,1,0,1
30170,3.84,5.0,4.0,1.0,2014-01-17,2014-01-17,0.0,1,False,100.0,False,False,False,0,0,0,1
30171,8.0,5.0,4.601696940726505,1.0,2014-04-09,2014-01-16,0.0,0,False,100.0,False,False,True,0,1,1,0
30172,3.79,4.6,4.1,1.15,2014-06-28,2014-01-11,14.3,9,True,23.8,True,False,False,1,0,0,1
30173,1.72,4.7,4.3,1.11,2014-06-14,2014-01-09,6.1,8,True,72.7,True,False,False,0,0,0,1
30174,1.45,5.0,5.0,1.0,2014-01-26,2014-01-21,0.0,1,False,0.0,False,False,False,0,1,1,0
30175,6.36,4.4,4.8,1.0,2014-01-29,2014-01-02,0.0,7,True,100.0,False,False,False,0,1,1,0
30176,6.33,5.0,4.6,1.0,2014-04-25,2014-01-12,0.0,4,True,100.0,False,False,False,0,0,1,0
30177,2.22,1.0,5.0,1.75,2014-04-27,2014-01-20,100.0,0,False,0.0,False,False,False,0,1,1,0
30178,1.76,4.3,4.3,1.17,2014-06-28,2014-01-31,16.7,6,True,66.7,True,False,False,0,0,0,1
30179,3.72,5.0,5.0,3.0,2014-05-22,2014-01-19,100.0,0,False,100.0,False,False,False,0,1,1,0
30180,2.42,4.8,4.3,1.0,2014-04-23,2014-01-08,0.0,1,False,100.0,False,False,False,0,1,0,1
30181,3.52,5.0,4.0,1.0,2014-06-29,2014-01-04,0.0,0,False,0.0,True,False,False,1,0,0,1
30182,1.58,5.0,4.601696940726505,1.0,2014-01-14,2014-01-13,0.0,1,False,100.0,False,False,True,0,0,0,1
30183,4.17,5.0,5.0,1.0,2014-03-16,2014-01-03,0.0,0,True,0.0,False,False,False,0,0,0,1
30184,1.56,5.0,5.0,1.0,2014-01-26,2014-01-25,0.0,1,True,0.0,False,False,False,0,0,0,1
30185,3.68,5.0,4.601696940726505,1.0,2014-05-12,2014-01-09,0.0,0,False,100.0,False,False,True,1,0,0,1
30186,5.12,5.0,4.601696940726505,1.0,2014-01-24,2014-01-05,0.0,1,False,100.0,False,False,True,0,0,0,1
30187,4.35,4.5,4.4,1.19,2014-06-29,2014-01-26,15.4,3,False,38.5,True,False,False,0,1,1,0
30188,3.47,5.0,4.5,1.0,2014-06-30,2014-01-18,0.0,1,True,42.9,True,False,False,1,0,0,1
30189,11.92,5.0,5.0,1.88,2014-01-12,2014-01-05,50.0,2,False,0.0,False,False,False,0,0,0,1
30190,4.39,5.0,1.0,1.0,2014-02-05,2014-01-25,0.0,3,True,66.7,False,False,False,0,1,0,1
30191,7.08,4.8,4.3,1.85,2014-03-16,2014-01-01,60.0,0,True,0.0,False,False,False,0,0,0,1
30192,15.15,5.0,4.601696940726505,1.0,2014-06-01,2014-01-10,0.0,0,False,0.0,True,False,True,0,1,0,1
30193,4.86,4.4,4.6,1.07,2014-06-21,2014-01-11,14.3,0,False,85.7,True,False,False,0,1,0,1
30194,6.95,3.7,5.0,1.0,2014-06-07,2014-01-09,0.0,3,True,66.7,True,False,False,0,1,1,0
30195,2.37,4.3,5.0,1.0,2014-06-30,2014-01-31,0.0,0,False,66.7,True,False,False,1,0,0,1
30196,12.96,5.0,5.0,1.0,2014-04-30,2014-01-05,0.0,0,False,100.0,False,False,False,0,1,1,0
30197,3.98,2.0,5.0,1.0,2014-02-25,2014-01-07,0.0,0,False,100.0,False,False,False,0,0,0,1
30198,4.77,4.8,4.3,1.18,2014-06-28,2014-01-24,16.0,4,True,36.0,True,False,False,0,1,0,1
30199,3.89,5.0,5.0,1.06,2014-06-23,2014-01-17,12.5,0,True,12.5,True,False,False,0,0,1,0
30200,5.86,4.9,5.0,1.2,2014-07-01,2014-01-12,21.4,8,True,64.3,True,False,False,1,0,0,1
30201,13.91,5.0,5.0,1.0,2014-06-13,2014-01-30,0.0,0,True,100.0,True,False,False,1,0,1,0
30202,4.95,4.6,4.5,1.04,2014-07-01,2014-01-06,2.3,28,False,84.1,True,False,False,0,1,1,0
30203,4.95,5.0,5.0,1.5,2014-01-25,2014-01-24,100.0,1,False,0.0,False,False,False,0,1,1,0
30204,5.13,4.0,5.0,1.2,2014-05-16,2014-01-07,40.0,0,False,100.0,False,False,False,1,0,0,1
30205,5.55,3.5,4.5,1.0,2014-06-27,2014-01-01,0.0,0,False,50.0,True,False,False,0,1,0,1
30206,6.02,4.6,5.0,1.04,2014-06-25,2014-01-06,7.7,0,True,38.5,True,False,False,0,1,0,1
30207,11.3,5.0,4.601696940726505,1.0,2014-06-07,2014-01-11,0.0,2,False,50.0,True,False,True,1,0,1,0
30208,7.86,5.0,4.2,1.0,2014-05-19,2014-01-14,0.0,0,False,100.0,False,False,False,0,1,0,1
30209,5.41,5.0,4.0,1.0,2014-05-30,2014-01-04,0.0,0,False,100.0,False,False,False,0,0,0,1
30210,2.35,4.8,4.4,1.08,2014-06-17,2014-01-19,16.7,1,False,66.7,True,False,False,1,0,0,1
30211,5.36,4.0,4.601696940726505,1.0,2014-01-25,2014-01-24,0.0,1,False,0.0,False,False,True,0,1,0,1
30212,1.51,4.9,4.0,1.19,2014-05-23,2014-01-03,37.5,2,False,37.5,False,False,False,0,0,0,1
30213,7.44,5.0,4.0,1.0,2014-01-22,2014-01-20,0.0,2,False,100.0,False,False,False,0,0,1,0
30214,7.85,5.0,4.5,1.0,2014-05-10,2014-01-02,0.0,0,False,100.0,False,False,False,0,1,1,0
30215,1.84,4.7,4.0,1.0,2014-03-06,2014-01-07,0.0,1,False,100.0,False,False,False,0,1,0,1
30216,3.79,5.0,4.601696940726505,1.0,2014-02-14,2014-01-29,0.0,1,True,100.0,False,False,True,0,0,1,0
30217,1.58,5.0,4.601696940726505,1.0,2014-01-06,2014-01-06,0.0,1,False,100.0,False,False,True,0,1,0,1
30218,15.4,5.0,4.601696940726505,1.0,2014-01-08,2014-01-08,0.0,1,False,100.0,False,False,True,0,0,1,0
30219,2.43,4.3,4.0,1.0,2014-06-26,2014-01-26,0.0,0,False,66.7,True,False,False,0,0,1,0
30220,2.06,5.0,5.0,1.0,2014-04-18,2014-01-19,0.0,0,False,100.0,False,False,False,0,1,0,1
30221,3.83,4.5,4.5,1.0,2014-03-04,2014-01-19,0.0,2,True,100.0,False,False,False,0,1,0,0
30222,5.0,4.6,5.0,1.0,2014-05-24,2014-01-12,0.0,2,False,76.5,False,False,False,0,1,1,0
30223,3.41,5.0,4.6,1.0,2014-03-24,2014-01-30,0.0,4,False,53.3,False,False,False,0,1,0,1
30224,9.6,5.0,3.0,1.0,2014-01-11,2014-01-10,0.0,1,True,0.0,False,False,False,0,0,1,0
30225,3.03,5.0,5.0,1.0,2014-04-15,2014-01-31,0.0,1,False,66.7,False,False,False,0,1,1,0
30226,1.84,4.8,4.7,1.0,2014-01-30,2014-01-05,0.0,4,True,100.0,False,False,False,0,1,0,1
30227,4.72,5.0,5.0,1.04,2014-02-04,2014-01-31,16.7,6,True,33.3,False,False,False,0,1,0,1
30228,19.96,5.0,4.3,1.0,2014-04-10,2014-01-13,0.0,0,False,100.0,False,False,False,0,0,0,1
30229,4.22,4.9,4.8,1.05,2014-06-15,2014-01-15,9.1,1,False,72.7,True,False,False,0,1,0,1
30230,8.47,4.5,5.0,1.0,2014-05-25,2014-01-18,0.0,0,False,0.0,False,False,False,0,0,1,0
30231,5.03,3.9,4.1,1.0,2014-03-19,2014-01-06,0.0,6,False,90.0,False,False,False,0,1,0,1
30232,4.74,5.0,5.0,1.0,2014-01-19,2014-01-18,0.0,1,False,0.0,False,False,False,0,0,0,1
30233,15.78,5.0,5.0,1.0,2014-05-19,2014-01-09,0.0,0,False,33.3,False,False,False,0,1,1,0
30234,12.32,5.0,5.0,1.0,2014-04-13,2014-01-22,0.0,1,False,25.0,False,False,False,0,0,1,0
30235,13.03,5.0,4.5,1.0,2014-05-11,2014-01-15,0.0,2,False,50.0,False,False,False,1,0,1,0
30236,2.92,4.1,4.1,1.0,2014-05-19,2014-01-28,0.0,2,False,70.0,False,False,False,0,0,0,1
30237,10.88,5.0,4.601696940726505,1.0,2014-01-04,2014-01-03,0.0,1,True,0.0,False,False,True,0,1,0,0
30238,2.56,5.0,5.0,1.0,2014-03-01,2014-01-24,0.0,0,True,0.0,False,False,False,0,1,1,0
30239,4.76,4.9,5.0,1.0,2014-02-09,2014-01-09,0.0,7,False,75.0,False,False,False,0,0,1,0
30240,3.6,4.6,5.0,1.55,2014-04-27,2014-01-29,20.0,0,False,20.0,False,False,False,0,0,0,1
30241,12.24,5.0,5.0,1.0,2014-01-30,2014-01-30,0.0,1,True,100.0,False,False,False,0,1,0,1
30242,2.85,4.8,5.0,1.13,2014-04-15,2014-01-27,25.0,2,True,75.0,False,False,False,0,1,0,1
30243,3.39,5.0,5.0,1.0,2014-01-25,2014-01-24,0.0,2,True,50.0,False,False,False,0,0,0,1
30244,4.79,5.0,5.0,1.0,2014-01-24,2014-01-17,0.0,5,False,100.0,False,False,False,0,1,0,1
30245,11.57,4.2,5.0,1.05,2014-02-15,2014-01-26,20.0,5,False,60.0,False,False,False,0,1,1,0
30246,8.75,3.5,5.0,1.0,2014-05-22,2014-01-29,0.0,1,False,100.0,False,False,False,0,1,0,1
30247,3.23,5.0,5.0,2.25,2014-01-01,2014-01-01,100.0,1,False,100.0,False,False,False,0,0,1,0
30248,7.75,4.9,4.8,1.0,2014-06-26,2014-01-21,0.0,3,True,73.9,True,False,False,1,0,0,1
30249,1.48,4.2,4.0,1.0,2014-05-01,2014-01-15,0.0,3,False,90.0,False,False,False,0,1,0,1
30250,4.26,5.0,5.0,1.0,2014-02-02,2014-01-28,0.0,1,False,0.0,False,False,False,0,1,1,0
30251,11.7,4.0,5.0,1.0,2014-06-29,2014-01-18,0.0,0,True,0.0,True,False,False,1,0,1,0
30252,3.07,5.0,4.601696940726505,1.0,2014-01-14,2014-01-12,0.0,1,False,100.0,False,False,True,0,1,0,1
30253,4.11,5.0,5.0,1.0,2014-01-18,2014-01-17,0.0,1,False,0.0,False,False,False,0,0,0,1
30254,58.86,5.0,4.0,1.0,2014-01-30,2014-01-28,0.0,1,False,100.0,False,False,False,1,0,0,1
30255,11.06,5.0,5.0,1.0,2014-01-07,2014-01-07,0.0,1,False,100.0,False,False,False,0,0,0,1
30256,3.08,5.0,5.0,1.0,2014-05-21,2014-01-20,0.0,0,False,100.0,False,False,False,0,1,1,0
30257,2.36,3.0,5.0,1.0,2014-06-29,2014-01-28,0.0,1,False,33.3,True,False,False,0,1,0,1
30258,4.47,5.0,4.601696940726505,1.0,2014-01-27,2014-01-04,0.0,1,True,0.0,False,False,True,0,1,1,0
30259,3.92,2.0,4.601696940726505,1.0,2014-03-21,2014-01-11,0.0,0,False,100.0,False,False,True,0,1,0,1
30260,17.79,5.0,4.0,1.0,2014-01-08,2014-01-08,0.0,1,False,100.0,False,False,False,0,1,0,1
30261,5.64,3.0,4.601696940726505,1.0,2014-01-19,2014-01-19,0.0,1,False,0.0,False,False,True,0,0,0,1
30262,22.99,5.0,5.0,1.0,2014-01-20,2014-01-13,0.0,3,False,100.0,False,False,False,1,0,0,1
30263,6.32,5.0,5.0,1.0,2014-02-11,2014-01-30,0.0,1,False,100.0,False,False,False,0,0,0,1
30264,4.87,5.0,4.5,1.04,2014-06-13,2014-01-18,16.7,4,True,83.3,True,False,False,1,0,0,1
30265,3.51,5.0,5.0,1.23,2014-06-29,2014-01-18,20.0,1,False,30.0,True,False,False,0,0,0,1
30266,1.25,5.0,4.5,1.25,2014-01-19,2014-01-17,50.0,2,False,50.0,False,False,False,0,1,0,1
30267,2.4,4.5,3.0,1.0,2014-02-27,2014-01-16,0.0,1,True,100.0,False,False,False,0,1,0,1
30268,1.85,4.5,5.0,1.0,2014-01-26,2014-01-25,0.0,2,False,0.0,False,False,False,0,0,0,1
30269,1.87,4.9,4.0,1.14,2014-06-22,2014-01-12,28.6,2,False,42.9,True,False,False,1,0,0,1
30270,3.96,4.3,4.0,1.58,2014-03-15,2014-01-17,33.3,2,False,33.3,False,False,False,0,1,1,0
30271,16.45,5.0,4.601696940726505,1.0,2014-05-18,2014-01-11,0.0,0,False,0.0,False,False,True,0,1,1,0
30272,5.11,4.8,5.0,1.0,2014-03-02,2014-01-17,0.0,1,False,50.0,False,False,False,0,0,0,1
30273,24.82,4.8,4.601696940726505,1.25,2014-06-07,2014-01-26,25.0,0,True,0.0,True,False,True,0,1,0,1
30274,9.55,5.0,4.601696940726505,1.0,2014-05-23,2014-01-14,0.0,0,True,100.0,False,False,True,0,1,0,1
30275,1.29,5.0,5.0,1.0,2014-01-28,2014-01-26,0.0,1,False,100.0,False,False,False,0,1,1,0
30276,3.7,4.9,4.4,1.0,2014-06-07,2014-01-17,0.0,2,False,28.6,True,False,False,1,0,1,0
30277,3.27,5.0,4.601696940726505,1.0,2014-05-31,2014-01-09,0.0,0,False,100.0,False,False,True,1,0,1,0
30278,9.1,5.0,4.5,1.0,2014-06-20,2014-01-01,0.0,0,False,100.0,True,False,False,0,1,0,1
30279,11.57,4.7,4.3,1.08,2014-04-21,2014-01-04,33.3,0,False,33.3,False,False,False,1,0,0,1
30280,1.92,4.5,4.601696940726505,1.0,2014-03-09,2014-01-18,0.0,1,False,0.0,False,False,True,0,1,1,0
30281,5.66,5.0,4.601696940726505,1.0,2014-05-26,2014-01-19,0.0,0,False,100.0,False,False,True,0,0,1,0
30282,31.83,5.0,5.0,1.0,2014-01-15,2014-01-13,0.0,3,False,100.0,False,False,False,0,1,0,1
